,latitud,longitud,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,property_type_Casa,property_type_Departamento,property_type_PH
351239,-34.6402488,-58.4779856,4.0,3.0,120.0,95.0,0,1,0
351240,-34.6414068,-58.4755074,6.0,3.0,333.0,201.0,0,0,1
351245,-34.5871247,-58.5012811,1.0,1.0,37.0,34.0,0,1,0
351246,-34.5897535,-58.5051,2.0,1.0,41.0,37.0,0,1,0
351247,-34.5857312,-58.4989907,3.0,2.0,62.0,58.0,0,1,0
351249,-34.5819002959,-58.4971460798,3.0,2.0,58.0,52.0,0,1,0
351250,-34.5849858,-58.5025352,3.0,2.0,61.0,56.0,0,1,0
351332,-34.6107179,-58.4718352,1.0,1.0,26.0,26.0,0,1,0
351371,-34.6259013,-58.4653962,10.0,7.0,385.0,231.0,0,0,1
351372,-34.63755,-58.4576495,4.0,3.0,148.0,148.0,0,0,1
351373,-34.6315362,-58.4629933,3.0,2.0,68.0,55.0,0,0,1
351374,-34.6155964,-58.4629679,4.0,3.0,100.0,98.72250117770261,0,0,1
351384,-34.5447596104,-58.462511301,3.0,2.0,58.0,51.0,0,0,1
351392,-34.584731,-58.443113,2.0,1.0,90.0,68.0,0,0,1
351408,-34.6280719,-58.3725882,2.0,1.0,37.0,25.0,0,0,1
351409,-34.6280719,-58.3725882,2.0,1.0,42.0,42.0,0,0,1
351410,-34.5574667,-58.4464151,3.0,2.0,85.0,70.0,0,0,1
351411,-34.5701595,-58.474699,5.0,4.0,214.0,141.0,0,0,1
351418,-34.6194061,-58.4519993,3.0,2.0,91.0,60.0,0,0,1
351419,-34.6194061,-58.4519993,3.0,2.0,95.0,65.0,0,0,1
351420,-34.6194061,-58.4519993,3.0,2.0,95.0,60.0,0,0,1
351421,-34.6091826,-58.463872,4.0,3.0,113.0,68.0,0,0,1
351422,-34.6120186,-58.4488699,4.0,3.0,248.0,122.0,0,0,1
351424,-34.6143954,-58.4498447,2.0,1.0,90.0,50.0,0,0,1
351428,-34.6182745,-58.4306401,5.0,4.0,223.0,115.0,0,0,1
351430,-34.6311203291,-58.5252185468,2.0,1.0,44.0,36.0,0,0,1
351431,-34.590850327,-58.487906456,4.0,2.0,127.0,90.0,0,0,1
351455,-34.6183291,-58.5057331,3.0,2.0,150.0,110.0,0,0,1
351457,-34.616417,-58.496305,4.0,3.0,100.0,100.0,0,0,1
351459,-34.5935066,-58.4314393693,6.0,4.0,180.0,167.8242520644754,0,0,1
351460,-34.597315,-58.454572,5.0,3.0,397.0,120.0,0,0,1
351461,-34.6017817,-58.4535808,3.0,2.0,178.0,85.0,0,0,1
351462,-34.5923635,-58.5065111,3.0,2.0,82.0,59.0,0,0,1
351464,-34.6096287,-58.5248315,4.0,3.0,168.0,95.0,0,0,1
351465,-34.6303254,-58.384303,2.0,1.0,52.0,52.0,0,0,1
351467,-34.627435,-58.3938848,3.0,2.0,52.0,46.0,0,0,1
351468,-34.5750009,-58.4798209,4.0,3.0,142.0,102.0,0,0,1
351469,-34.5512681,-58.4949385,3.0,2.0,74.0,70.0,0,0,1
351470,-34.5660446,-58.4890617,3.0,2.0,78.0,68.0,0,0,1
351471,-34.5688085,-58.4913427,2.0,1.0,135.0,95.0,0,0,1
351473,-34.5628634,-58.4950138,3.0,2.0,153.0,75.0,0,0,1
351474,-34.5618903,-58.4916172,5.0,3.0,145.0,115.0,0,0,1
351489,-34.6241932,-58.5001311,5.0,4.0,177.0,127.0,0,0,1
351490,-34.6364633,-58.4405078,4.0,3.0,80.0,72.0,0,0,1
351492,-34.6372685828,-58.4305286407,4.0,3.0,183.0,105.0,0,0,1
351495,-34.6146142,-58.4939356,4.0,3.0,127.0,67.0,0,0,1
351496,-34.6180737,-58.4749272,2.0,1.0,57.0,43.0,0,0,1
351542,-34.6322544,-58.4227694,5.0,4.0,140.0,120.0,1,0,0
351719,-34.6441104,-58.4298098,4.0,3.0,168.0,138.0,1,0,0
351786,-34.6271264,-58.5047894,3.0,2.0,140.0,70.0,1,0,0
351800,-34.5622299,-58.5021751,5.0,3.0,500.0,400.0,1,0,0
351807,-34.6132215,-58.4460433,5.0,4.0,398.0,205.0,1,0,0
351821,-34.615136,-58.376863,7.0,7.0,258.0,258.0,1,0,0
351823,-34.5880114,-58.4897889,4.0,3.0,126.0,126.0,1,0,0
351868,-34.6393192,-58.4946024,4.0,3.0,193.0,193.0,1,0,0
351913,-34.5992489,-58.4539986,3.0,3.0,175.80971955611795,150.0,1,0,0
351914,-34.6040711,-58.4539086,5.0,3.0,377.0,377.0,1,0,0
351916,-34.6949,-58.469161,2.0,1.0,72.0,72.0,1,0,0
351961,-34.6273075,-58.4990281,4.0,3.0,174.0,121.0,1,0,0
351964,-34.5899488,-58.5031244,5.0,3.0,300.0,300.0,1,0,0
352303,-34.627836,-58.360159,2.0,1.0,47.0,41.0,0,1,0
352304,-34.6320445,-58.3586132,3.0,2.0,44.0,44.0,0,1,0
352305,-34.603304,-58.4064496,4.0,3.0,94.0,92.0,0,1,0
352308,-34.6260259,-58.4214477,3.0,2.0,50.0,50.0,0,1,0
352309,-34.6274988,-58.4200891,2.0,1.0,50.0,45.0,0,1,0
352312,-34.6336771,-58.4234441,3.0,2.0,45.0,45.0,0,1,0
352316,-34.6286311,-58.4388566,2.0,1.0,44.0,37.0,0,1,0
352366,-34.6032811,-58.3954327,4.0,3.0,94.0,94.0,0,1,0
352367,-34.6035014,-58.40868,1.0,1.0,34.0,31.0,0,1,0
352373,-34.6278566,-58.4766653,3.0,2.0,80.69390713885707,56.0,0,1,0
352375,-34.6272922,-58.4561236,4.0,3.0,73.0,69.0,0,1,0
352376,-34.6320256,-58.4660919,3.0,2.0,98.0,72.0,0,1,0
352377,-34.6251019006,-58.4636003126,2.0,1.0,35.0,35.0,0,1,0
352379,-34.6381666,-58.4680533,1.0,1.0,33.0,33.0,0,1,0
352383,-34.633228,-58.4536853,4.0,3.0,190.0,180.0,0,1,0
352384,-34.6242925,-58.4594881,2.0,1.0,49.0,43.0,0,1,0
352385,-34.6327805,-58.4664128,1.0,1.0,35.0,30.0,0,1,0
352386,-34.6258143,-58.4571399,4.0,3.0,135.0,128.0,0,1,0
352388,-34.6285835,-58.4569845,3.0,2.0,64.0,63.0,0,1,0
352410,-34.552261,-58.46899,4.0,3.0,89.0,82.0,0,1,0
352412,-34.541975,-58.46397,2.0,1.0,49.0,44.0,0,1,0
352414,-34.5556028,-58.4690714,3.0,2.0,88.0,76.0,0,1,0
352416,-34.5419753,-58.4639705,2.0,1.0,52.0,43.0,0,1,0
352421,-34.5535139,-58.4610366,2.0,1.0,61.0,58.0,0,1,0
352422,-34.5494194,-58.4625891,3.0,2.0,101.0,65.0,0,1,0
352423,-34.5388719,-58.4663845,3.0,2.0,65.0,60.0,0,1,0
352424,-34.5434803,-58.4614177,4.0,3.0,179.0,158.0,0,1,0
352427,-34.5977893,-58.3797164,2.0,1.0,35.0,35.0,0,1,0
352428,-34.5933156,-58.3772009,9.0,7.0,380.0,350.0,0,1,0
352431,-34.6032366,-58.4209522,3.0,2.0,47.0,41.0,0,1,0
352433,-34.6010942,-58.4315516,2.0,1.0,40.0,38.0,0,1,0
352436,-34.6125821,-58.4301127,2.0,1.0,55.0,47.0,0,1,0
352440,-34.6034617,-58.4304166,3.0,2.0,51.0,43.0,0,1,0
352441,-34.6135382,-58.419043,2.0,1.0,32.0,32.0,0,1,0
352442,-34.6286311,-58.4388566,2.0,1.0,44.0,37.0,0,1,0
352449,-34.6114392,-58.4274647,2.0,1.0,46.0,39.0,0,1,0
352453,-34.60749084334124,-58.42187659886588,2.0,1.0,51.5025996055437,35.0,0,1,0
352455,-34.557375,-58.483165,4.0,3.0,88.0,80.0,0,1,0
352456,-34.5614866,-58.467082,2.0,1.0,50.0,48.0,0,1,0
352457,-34.5638467,-58.4685407,1.0,1.0,50.0,45.0,0,1,0
352458,-34.5572782,-58.4808854,1.0,1.0,33.0,31.0,0,1,0
352476,-34.5802321,-58.4098012,3.0,2.0,70.0,70.0,0,1,0
352477,-34.5822919,-58.4251888,3.0,2.0,52.0,49.0,0,1,0
352478,-34.5784118,-58.4108275,2.0,1.0,45.0,40.0,0,1,0
352480,-34.5724063,-58.4308553,2.0,1.0,63.0,59.0,0,1,0
352482,-34.5678323182,-58.4471517853,3.0,2.0,60.0,60.0,0,1,0
352486,-34.5851641,-58.4210092,1.0,1.0,32.0,28.0,0,1,0
352487,-34.5893156,-58.409765,3.0,2.0,58.0,53.0,0,1,0
352488,-34.5794117,-58.4334212,1.0,1.0,41.0,36.0,0,1,0
352489,-34.5972224,-58.4204009,2.0,1.0,118.0,51.0,0,1,0
352492,-34.5776471,-58.4060644,5.0,4.0,250.0,236.0,0,1,0
352493,-34.5859835,-58.4202029,4.0,2.0,64.0,56.0,0,1,0
352498,-34.5926499,-58.414747,4.0,3.0,94.0,80.0,0,1,0
352500,-34.5888656,-58.4163427,2.0,1.0,35.0,34.0,0,1,0
352502,-34.5640617,-58.4373774,3.0,2.0,108.0,100.0,0,1,0
352504,-34.5880232,-58.4169432,4.0,2.0,166.0,130.0,0,1,0
352505,-34.5802872,-58.4073051,3.0,2.0,110.0,102.0,0,1,0
352512,-34.5692819,-58.4427746,2.0,1.0,46.0,46.0,0,1,0
352514,-34.564281,-58.441467,2.0,1.0,42.0,36.0,0,1,0
352517,-34.5748679,-58.4377208,3.0,2.0,79.0,75.0,0,1,0
352518,-34.588687,-58.4139143,1.0,1.0,30.0,29.0,0,1,0
352520,-34.5825268,-58.4071486,2.0,1.0,53.0,50.0,0,1,0
352521,-34.582659,-58.4200778,5.0,4.0,121.0,112.0,0,1,0
352527,-34.5772929,-58.4317786,2.0,1.0,61.62130305418848,45.0,0,1,0
352531,-34.5885516,-58.4211631,2.0,1.0,50.0,42.0,0,1,0
352533,-34.571179,-58.431863,3.0,2.0,64.0,55.0,0,1,0
352534,-34.591913,-58.4154305,2.0,1.0,43.0,43.0,0,1,0
352535,-34.590197,-58.4202128,3.0,2.0,81.0,74.05073789424739,0,1,0
352536,-34.5801353,-58.4153075,3.0,2.0,107.0,90.0,0,1,0
352538,-34.5817116,-58.433053,2.0,1.0,65.0,55.0,0,1,0
352543,-34.583671,-58.4217203,3.0,2.0,47.0,47.0,0,1,0
352544,-34.5744178,-58.419747,4.0,3.0,320.0,240.0,0,1,0
352545,-34.5737452,-58.4227347,3.0,2.0,83.0,83.0,0,1,0
352553,-34.5742544,-58.4404553,2.0,1.0,42.0,36.0,0,1,0
352555,-34.5705337783,-58.4338350761,2.0,1.0,43.0,40.0,0,1,0
352556,-34.5976887,-58.4177113,2.0,1.0,39.0,37.0,0,1,0
352559,-34.5819496,-58.4299054,3.0,2.0,81.0,75.0,0,1,0
352560,-34.5831104,-58.4261251,2.0,1.0,45.0,40.0,0,1,0
352561,-34.569369,-58.4314493,3.0,2.0,113.0,113.0,0,1,0
352715,-34.5671644087,-58.455117873,5.0,4.0,245.0,140.0,0,1,0
352716,-34.5736864,-58.4519165,5.0,3.0,114.0,98.0,0,1,0
352717,-34.563816,-58.4512117,2.0,1.0,87.0,68.0,0,1,0
352718,-34.5740637,-58.4460504,4.0,3.0,140.0,130.0,0,1,0
352720,-34.5616844707,-58.461620992,2.0,1.0,58.0,54.0,0,1,0
352725,-34.551382094,-58.4527431804,2.0,1.0,44.0,41.0,0,1,0
352726,-34.5600822,-58.4450694,4.0,3.0,165.0,153.0,0,1,0
352728,-34.554544,-58.444446,3.0,2.0,62.0,62.0,0,1,0
352734,-34.5551871328,-58.4618565307,2.0,1.0,44.0,41.0,0,1,0
352735,-34.5537346,-58.4619531,2.0,1.0,42.0,40.0,0,1,0
352736,-34.5685145,-58.453321,1.0,1.0,34.0,34.0,0,1,0
352737,-34.5737534,-58.4328746,3.0,2.0,50.0,50.0,0,1,0
352738,-34.5656009,-58.4576868,4.0,3.0,163.51434294998774,130.0,0,1,0
352740,-34.5641841,-58.4625621,4.0,3.0,127.0,111.0,0,1,0
352752,-34.555420906,-58.4501785492,4.0,3.0,76.0,74.0,0,1,0
352753,-34.5740637,-58.4460504,3.0,2.0,96.0,90.0,0,1,0
352754,-34.5663836,-58.4629604,4.0,3.0,102.0,88.0,0,1,0
352756,-34.56251995666168,-58.453841022697546,5.0,4.0,145.0,130.0,0,1,0
352760,-34.5634112,-58.4456563,6.0,5.0,270.0,270.0,0,1,0
352761,-34.5578003,-58.4619507,3.0,2.0,67.0,62.0,0,1,0
352762,-34.562873,-58.465405,4.0,3.0,95.0,90.0,0,1,0
352764,-34.550579,-58.446782,5.0,4.0,258.0,215.0,0,1,0
352765,-34.5548515999,-58.459778,3.0,2.0,92.0,81.0,0,1,0
352794,-34.6236829,-58.5067468,2.0,1.0,48.0,41.0,0,1,0
352795,-34.632466376,-58.4802567959,4.0,3.0,66.0,65.0,0,1,0
352838,-34.6014075,-58.4592061,2.0,1.0,57.0,47.0,0,1,0
352840,-34.5930093,-58.397006,4.0,3.0,80.0,73.0,0,1,0
352841,-34.5861478,-58.3878088,5.0,3.0,230.0,216.0,0,1,0
352842,-34.5969478839,-58.4142082423,2.0,1.0,42.0,39.0,0,1,0
352845,-34.59211759327564,-58.396030216759115,4.0,3.0,105.0,98.0,0,1,0
352847,-34.5974821,-58.3989953,2.0,1.0,32.0,32.0,0,1,0
352849,-34.5935392279,-58.4021143425,6.0,3.0,178.0,163.0,0,1,0
352853,-34.5895274,-58.4044662,2.0,1.0,50.0,38.0,0,1,0
352854,-34.5912974,-58.378101,4.0,3.0,126.0,110.95378289952215,0,1,0
352856,-34.5874793,-58.3874359,4.0,3.0,153.0,142.0,0,1,0
352861,-34.5925948,-58.3967244,3.0,2.0,120.0,120.0,0,1,0
352863,-34.586709,-58.4006018,1.0,1.0,23.0,23.0,0,1,0
352867,-34.5906071,-58.3963518,4.0,3.0,177.0,146.0,0,1,0
352869,-34.59211759327564,-58.396030216759115,3.0,2.0,82.71764782858602,58.0,0,1,0
352877,-34.5921785,-58.3962795,3.0,2.0,69.0,61.0,0,1,0
352881,-34.5469603,-58.4809418,2.0,1.0,45.0,39.0,0,1,0
352884,-34.5469603,-58.4809418,4.0,3.0,138.0,113.0,0,1,0
352889,-34.548826,-58.471962,1.0,1.0,33.0,33.0,0,1,0
352890,-34.557375,-58.483165,4.0,3.0,88.0,80.0,0,1,0
352891,-34.5469603,-58.4809418,3.0,2.0,85.0,72.0,0,1,0
352904,-34.6085154,-58.3990046,2.0,1.0,65.0,65.0,0,1,0
352905,-34.6039699,-58.3938395,2.0,1.0,51.0,46.0,0,1,0
352909,-34.6114948,-58.3917878,2.0,1.0,46.0,40.0,0,1,0
352910,-34.5984131,-58.4066809,3.0,2.0,73.0,67.0,0,1,0
352911,-34.6028863,-58.3985665,2.0,1.0,50.0,47.0,0,1,0
352913,-34.5990994,-58.4027558,3.0,2.0,90.0,80.0,0,1,0
352914,-34.6000803,-58.3956367,3.0,2.0,75.0,70.0,0,1,0
352915,-34.603304,-58.4064496,4.0,3.0,94.0,92.0,0,1,0
352918,-34.6117659,-58.3950726,3.0,2.0,56.0,56.0,0,1,0
352921,-34.6194061,-58.4519993,2.0,1.0,50.0,46.0,0,1,0
352922,-34.6165499,-58.4558165,2.0,1.0,28.0,28.0,0,1,0
352923,-34.6204561,-58.4410367,2.0,1.0,40.0,40.0,0,1,0
352924,-34.6232069,-58.4362742,3.0,2.0,63.0,58.0,0,1,0
352925,-34.6097487,-58.4413022,4.0,3.0,105.0,93.0,0,1,0
352927,-34.618147,-58.4445853,3.0,2.0,71.0,71.0,0,1,0
352928,-34.6292157,-58.4497851,5.0,3.0,177.0,177.0,0,1,0
352929,-34.6132036,-58.4326351,2.0,1.0,50.0,45.0,0,1,0
352931,-34.622375,-58.4346642,2.0,1.0,35.0,31.0,0,1,0
352932,-34.6077006,-58.4310781,3.0,2.0,110.0,65.0,0,1,0
352934,-34.6295191,-58.4516221,1.0,1.0,31.0,29.0,0,1,0
352936,-34.6302308,-58.4485963,2.0,1.0,46.0,45.0,0,1,0
352940,-34.6232228,-58.4306018,1.0,1.0,35.0,31.0,0,1,0
352943,-34.6292135,-58.4431525,2.0,1.0,52.0,45.0,0,1,0
352944,-34.6121372,-58.4328736,2.0,1.0,40.0,36.0,0,1,0
352948,-34.6077006,-58.4310781,3.0,2.0,63.0,60.0,0,1,0
352949,-34.6194061,-58.4519993,1.0,1.0,31.0,29.0,0,1,0
352950,-34.630455,-58.454632,1.0,1.0,78.0,56.0,0,1,0
352953,-34.6277824,-58.4483325,3.0,2.0,42.0,42.0,0,1,0
352955,-34.6232635273,-58.4371258312,3.0,2.0,46.0,46.0,0,1,0
352956,-34.6270739,-58.450838,3.0,2.0,80.0,72.0,0,1,0
352965,-34.6546722,-58.4974574,4.0,3.0,112.92082570676386,80.0,0,1,0
352968,-34.613585,-58.389949,4.0,2.0,244.0,188.0,0,1,0
352969,-34.6222447,-58.3855896,4.0,3.0,153.0,153.0,0,1,0
352970,-34.6178021345,-58.3874538789,5.0,4.0,90.0,90.0,0,1,0
352974,-34.61346044656769,-58.382895902036324,1.0,1.0,36.0,31.0,0,1,0
352976,-34.612129,-58.3860236,1.0,1.0,86.0,40.0,0,1,0
352979,-34.6233535,-58.3769918,2.0,1.0,68.0,45.0,0,1,0
352983,-34.6233535,-58.3769918,2.0,1.0,68.0,45.0,0,1,0
352984,-34.6211876,-58.3799211,1.0,1.0,34.0,31.0,0,1,0
352985,-34.622987,-58.371541,3.0,2.0,43.0,43.0,0,1,0
352987,-34.6203433,-58.3729521,2.0,1.0,34.0,34.0,0,1,0
352989,-34.6193246,-58.3700935,2.0,1.0,41.0,37.0,0,1,0
352999,-34.5722316,-58.4446949,2.0,1.0,40.0,38.0,0,1,0
353001,-34.576507,-58.451339,3.0,2.0,67.0,63.0,0,1,0
353002,-34.5701253,-58.4470661,1.0,1.0,39.0,39.0,0,1,0
353003,-34.579297569,-58.4542391116,2.0,1.0,47.0,47.0,0,1,0
353004,-34.5791632,-58.4557246,2.0,1.0,58.0,50.0,0,1,0
353005,-34.5791632,-58.4557246,1.0,1.0,30.0,26.0,0,1,0
353006,-34.579368237,-58.4542605693,2.0,1.0,50.0,50.0,0,1,0
353012,-34.5792975,-58.451459,3.0,2.0,66.0,66.0,0,1,0
353013,-34.5791632,-58.4557246,1.0,1.0,30.0,25.0,0,1,0
353035,-34.638005,-58.502607,4.0,3.0,78.0,73.0,0,1,0
353036,-34.6219647,-58.5148773,1.0,1.0,32.0,29.0,0,1,0
353048,-34.5865801,-58.4744292,1.0,1.0,34.0,31.0,0,1,0
353051,-34.592720938,-58.413141897,4.0,3.0,100.0,94.0,0,1,0
353052,-34.59343876320982,-58.40202233299449,1.0,1.0,21.0,21.0,0,1,0
353053,-34.598734,-58.396362,4.0,3.0,89.0,89.0,0,1,0
353054,-34.5957237,-58.3920457,2.0,1.0,117.27417202173474,100.0,0,1,0
353057,-34.5933257,-58.4050871,5.0,4.0,220.0,220.0,0,1,0
353061,-34.5997535,-58.3941946,2.0,1.0,38.0,38.0,0,1,0
353070,-34.6033334,-58.3836542,2.0,1.0,43.0,43.0,0,1,0
353072,-34.6016257,-58.3888378,4.0,3.0,82.0,77.0,0,1,0
353073,-34.6069457,-58.3892969,1.0,1.0,29.0,27.0,0,1,0
353074,-34.6065516,-58.3875496,1.0,1.0,29.0,29.0,0,1,0
353077,-34.5934403,-58.4421862,2.0,1.0,50.0,45.0,0,1,0
353078,-34.5976345,-58.4392393,2.0,1.0,32.0,32.0,0,1,0
353080,-34.5986854,-58.4288796,5.0,4.0,154.0,138.0,0,1,0
353081,-34.5936712,-58.4312811,2.0,1.0,54.0,43.0,0,1,0
353082,-34.5934403,-58.4421862,2.0,1.0,50.0,45.0,0,1,0
353083,-34.5935066,-58.4314393693,5.0,4.0,180.0,152.09073311619596,0,1,0
353087,-34.59843427796116,-58.44032413463129,4.0,3.0,140.0,110.0,0,1,0
353088,-34.5934403,-58.4421862,1.0,1.0,39.0,34.0,0,1,0
353089,-34.5993644,-58.4303776,1.0,1.0,31.0,30.0,0,1,0
353090,-34.5957334,-58.4338808,3.0,2.0,52.0,52.0,0,1,0
353091,-34.5973484,-58.4247148,3.0,2.0,47.0,41.0,0,1,0
353098,-34.5934403,-58.4421862,2.0,1.0,50.0,45.0,0,1,0
353102,-34.5906945,-58.4356814,1.0,1.0,36.47747690033302,28.0,0,1,0
353103,-34.6035234,-58.4371028,1.0,1.0,35.0,33.0,0,1,0
353104,-34.610095,-58.5038219,2.0,1.0,44.0,28.0,0,1,0
353106,-34.5976017,-58.5134744,4.0,2.0,83.0,80.0,0,1,0
353108,-34.6196972,-58.3826822,1.0,1.0,42.0,38.0,0,1,0
353109,-34.6196972,-58.3826822,1.0,1.0,36.0,32.0,0,1,0
353110,-34.6196972,-58.3826822,1.0,1.0,42.0,38.0,0,1,0
353112,-34.6196972,-58.3826822,1.0,1.0,36.0,32.0,0,1,0
353113,-34.620644,-58.3958032,1.0,1.0,42.0,38.0,0,1,0
353133,-34.6115335,-58.3632991,3.0,2.0,188.0,188.0,0,1,0
353135,-34.6124019,-58.3604599,2.0,1.0,90.0,90.0,0,1,0
353136,-34.6162589,-58.3614803,4.0,2.0,130.0,120.0,0,1,0
353145,-34.6255097452,-58.4101438522,2.0,1.0,42.0,38.0,0,1,0
353146,-34.6229428,-58.3977516,1.0,1.0,39.0,39.0,0,1,0
353147,-34.622361,-58.408309,3.0,2.0,63.0,58.0,0,1,0
353149,-34.6201402,-58.398605,1.0,1.0,46.0,40.0,0,1,0
353150,-34.6191008,-58.3909566,2.0,1.0,31.0,29.0,0,1,0
353151,-34.6202599,-58.3932735,2.0,1.0,34.0,34.0,0,1,0
353152,-34.6165449,-58.4017048,2.0,1.0,38.0,38.0,0,1,0
353153,-34.6231071,-58.3948526,1.0,1.0,43.56056931438437,35.0,0,1,0
353159,-34.5746954,-58.4735302,2.0,1.0,100.0,68.0,0,1,0
353160,-34.5784188,-58.4832083,2.0,1.0,43.0,42.0,0,1,0
353161,-34.5766031,-58.4862428,3.0,2.0,68.0,61.0,0,1,0
353162,-34.57357327850999,-58.485721665285325,3.0,2.0,94.0,71.0,0,1,0
353163,-34.5701659,-58.4890577,2.0,1.0,49.0,44.0,0,1,0
353166,-34.5702717,-58.4872956,3.0,2.0,86.0,75.0,0,1,0
353167,-34.5742479,-58.4983141,2.0,1.0,58.0,49.0,0,1,0
353169,-34.5670404,-58.4813586,1.0,1.0,38.0,30.0,0,1,0
353171,-34.5752736,-58.4842812,1.0,1.0,35.0,35.0,0,1,0
353172,-34.5732128,-58.4738386,3.0,2.0,80.0,71.0,0,1,0
353174,-34.5776715383,-58.4866082668,4.0,3.0,77.0,72.0,0,1,0
353228,-34.6390361,-58.4826574,3.0,2.0,119.0,65.0,0,1,0
353230,-34.6340308,-58.4395962,2.0,1.0,44.0,33.0,0,1,0
353231,-34.6330604,-58.4469699,2.0,1.0,58.585692019595044,42.0,0,1,0
353232,-34.6318434,-58.4442235,3.0,2.0,87.7769995529084,63.0,0,1,0
353233,-34.6286311,-58.4388566,2.0,1.0,44.0,37.0,0,1,0
353234,-34.6101465909,-58.4979915619,1.0,1.0,35.0,33.0,0,1,0
353235,-34.6126007,-58.4824831,3.0,2.0,90.0,69.0,0,1,0
353236,-34.6099346655,-58.4979057312,2.0,1.0,46.0,40.0,0,1,0
353237,-34.6102790441,-58.497594595,1.0,1.0,59.0,54.0,0,1,0
353240,-34.5842645,-58.4992025,2.0,1.0,50.0,44.0,0,1,0
353250,-34.607208,-58.469024,3.0,2.0,87.0,75.0,0,1,0
353251,-34.6009328,-58.393725,1.0,1.0,22.0,22.0,0,1,0
353371,-34.6159854,-58.4046686,5.0,3.0,250.0,220.0,0,0,1
353379,-34.5963358,-58.5137914,3.0,2.0,115.0,74.0,0,0,1
353388,-34.6381666,-58.4324576,4.0,2.0,270.0,120.0,0,0,1
353390,-34.6282465,-58.4844109,3.0,2.0,63.0,63.0,0,0,1
353391,-34.5865516,-58.4971283,2.0,1.0,61.0,43.0,0,0,1
353414,-34.6208943,-58.4193586,6.0,3.0,270.0,190.0,1,0,0
353571,-34.5885554,-58.4323795,5.0,4.0,217.0,152.0,1,0,0
353632,-34.5438899,-58.47507,6.0,4.0,286.656660087941,236.0,1,0,0
353710,-34.6679513,-58.4828329,7.0,5.0,250.0,210.0,1,0,0
353760,-34.637681,-58.4361246,3.0,2.0,250.0,120.0,1,0,0
353895,-34.6232654,-58.417083,1.0,1.0,40.52495827979094,32.0,0,1,0
353896,-34.6335527,-58.4229846,3.0,2.0,44.0,44.0,0,1,0
353936,-34.6307886,-58.4649301,3.0,2.0,327.5902712857896,300.0,0,1,0
353951,-34.547958821015854,-58.46512206172291,9.0,5.0,500.0,350.0,0,1,0
353952,-34.5376737,-58.4659597,4.0,3.0,121.0,108.60161333763378,0,1,0
353955,-34.5400063,-58.4665067,1.0,1.0,80.0,36.0,0,1,0
353958,-34.5537249,-58.4611063,3.0,2.0,97.0,85.0,0,1,0
353963,-34.5982264,-58.3840194,3.0,2.0,98.0,92.0,0,1,0
353975,-34.6149002,-58.4236256,2.0,1.0,39.0,30.0,0,1,0
353979,-34.6088053,-58.4305566,2.0,1.0,49.0,43.2633337498824,0,1,0
353982,-34.5614349,-58.4670404,3.0,2.0,87.0,68.0,0,1,0
353985,-34.6338017,-58.5185842,3.0,2.0,53.0,53.0,0,1,0
353988,-34.596097998,-58.4256615127,2.0,1.0,35.0,33.0,0,1,0
353993,-34.5851641,-58.4210092,1.0,1.0,32.0,28.0,0,1,0
353995,-34.5965399,-58.418734,2.0,1.0,49.0,42.0,0,1,0
354002,-34.5901226,-58.4167044,3.0,2.0,77.0,70.0,0,1,0
354003,-34.5829996144,-58.4255163783,4.0,3.0,110.0,105.0,0,1,0
354025,-34.5806704,-58.4318003,1.0,1.0,51.0,49.0,0,1,0
354028,-34.5676749,-58.4342201,3.0,2.0,72.0,64.0,0,1,0
354029,-34.5748679,-58.4377208,3.0,2.0,79.0,75.0,0,1,0
354030,-34.5880232,-58.4169432,4.0,2.0,166.0,130.0,0,1,0
354032,-34.5632659,-58.4378859,4.0,3.0,182.0,166.0,0,1,0
354037,-34.5802872,-58.4073051,3.0,2.0,110.0,102.0,0,1,0
354041,-34.5776685,-58.4286402,4.0,3.0,83.0,70.0,0,1,0
354044,-34.570177,-58.4341589,4.0,3.0,108.0,102.485972476724,0,1,0
354045,-34.5761,-58.4389166,3.0,2.0,85.0,75.93247354375809,0,1,0
354047,-34.5843298,-58.4156438,3.0,2.0,58.0,58.0,0,1,0
354048,-34.5818342978242,-58.42465082921276,5.0,4.0,215.0,215.0,0,1,0
354049,-34.5734522,-58.4188868,4.0,3.0,164.0,128.8302715698738,0,1,0
354050,-34.5818342978242,-58.42465082921276,3.0,2.0,159.0,59.0,0,1,0
354051,-34.570177,-58.4341589,4.0,3.0,108.0,102.485972476724,0,1,0
354125,-34.56251995666168,-58.453841022697546,3.0,2.0,105.0,96.0,0,1,0
354128,-34.5694182,-58.4668376,4.0,3.0,125.0,100.0,0,1,0
354129,-34.557254,-58.445597,3.0,2.0,134.0,120.0,0,1,0
354130,-34.5606154,-58.4494995,4.0,4.0,208.0,208.0,0,1,0
354131,-34.5484228,-58.4636908,4.0,3.0,143.0,137.0,0,1,0
354133,-34.5624523,-58.4606195,3.0,2.0,56.0,50.0,0,1,0
354134,-34.5605292,-58.4483653,4.0,3.0,115.0,102.0,0,1,0
354135,-34.5623069882,-58.4690102067,3.0,2.0,64.0,56.0,0,1,0
354136,-34.5677072973,-58.4329551145,3.0,2.0,89.0,57.0,0,1,0
354138,-34.5643526,-58.4666148,3.0,2.0,68.0,67.93509703333763,0,1,0
